Id,SalePrice
2735,136135.1385964489
2736,144223.78390718534
2737,116929.16026319061
2738,132983.18316265524
2739,155056.31202908215
2740,129703.50213961246
2741,137902.17916582632
2742,149511.64024419215
2743,155335.91162918415
2744,165700.13393502467
2745,142610.20925613728
2746,133878.3270764687
2747,142977.1335375469
2748,118926.43674743146
2749,136176.1083544301
2750,128924.42372072692
2751,134029.3104855891
2752,175924.74446464196
2753,133443.57727968192
2754,204876.13306907946
2755,136707.95155058935
2756,101462.61545276236
2757,80461.30510822199
2758,90495.89556641986
2759,163019.414120682
2760,119799.89953956322
2761,136510.9693888715
2762,138544.9019657018
2763,190866.87887214636
2764,156753.76947455292
2765,286751.66138067405
2766,131787.63204712037
2767,87268.75895555933
2768,121886.39466973106
2769,126015.19820004125
2770,136129.17559206893
2771,106861.65208934488
2772,111529.51872355344
2773,172268.90006378223
2774,135672.58525504466
2775,117339.89841254389
2776,142084.90625475458
2777,137957.28618320296
2778,109055.56857150828
2779,117210.95415273219
2780,90829.52560789592
2781,94059.33299905057
2782,94880.01867153743
2783,98600.17804535362
2784,116678.74341390516
2785,142100.61243068695
2786,67745.07168488357
2787,114014.26793917833
2788,76889.60431808513
2789,166811.80433174552
2790,100277.58488344564
2791,101941.8735981019
2792,66883.79457261764
2793,141878.13705300746
2794,93377.65409625237
2795,114791.37021776963
2796,96167.70294930015
2797,199362.28773406468
2798,102783.58226081687
2799,98995.94921331957
2800,69950.58885964302
2801,101071.98655816009
2802,123275.64673154084
2803,154528.62030936457
2804,127336.87649926131
2805,103881.06225326691
2806,88377.83030824512
2807,153489.74809176818
2808,142405.73726356265
2809,122702.21928687872
2810,121532.02516184458
2811,148033.35863799654
2812,160554.2379609528
2813,148640.7620005695
2814,148015.15109177312
2815,99642.55833103288
2816,246045.9232094984
2817,167382.19883177814
2818,130316.05102286293
2819,173543.37173734288
2820,137900.76955308567
2821,118305.6245045072
2822,200684.35937810544
2823,327522.356970533
2824,170627.36364349767
2825,151620.79466366256
2826,131440.74102799338
2827,135880.92487418005
2828,215777.46031810713
2829,207471.17512260829
2830,228553.7008695999
2831,165812.73520365945
2832,247801.95298130656
2833,287399.11822247616
2834,218863.22044951882
2835,214586.92692620264
2836,186046.81664233524
2837,152953.5329833449
2838,147229.73780822862
2839,179953.29195060203
2840,193091.2362879506
2841,193664.44693216772
2842,227454.67959729917
2843,152898.22521837242
2844,161887.83023226986
2845,134897.89985469927
2846,197311.85935715714
2847,199111.06822448736
2848,206573.8615586971
2849,195098.0811043501
2850,277983.66105887666
2851,218069.32331912103
2852,230261.9553676414
2853,238980.8857702512
2854,140507.1696759434
2855,194926.443523224
2856,203701.56989411355
2857,184095.50790689894
2858,204591.70712680812
2859,112987.71624132601
2860,120546.43645957658
2861,126852.86356651117
2862,189293.55572811808
2863,125230.40828717408
2864,234449.51239822217
2865,134235.47591735292
2866,144553.2424109187
2867,105155.6454384178
2868,94617.91608970084
2869,103679.85510010427
2870,122270.90447215181
2871,89142.17690383669
2872,56432.09654441534
2873,110513.75506082186
2874,133266.3453751729
2875,117016.16886216562
2876,169399.78178685711
2877,148327.91521103538
2878,150968.09993829575
2879,137110.99041697942
2880,107115.12426460162
2881,138381.6893321688
2882,173527.8674768928
2883,183405.37296353793
2884,195807.62169347022
2885,177998.2095986295
2886,228949.71744832082
2887,82201.67175806499
2888,133576.69144831155
2889,58831.14708889282
2890,75114.73241955841
2891,133184.97127101122
2892,49528.266920305454
2893,81998.48153612061
2894,56721.08581603127
2895,302360.93489356077
2896,263365.3101841744
2897,195854.72675873997
2898,147949.33682990036
2899,195358.34149299754
2900,153338.29836370092
2901,222414.94692086472
2902,193691.98327616465
2903,346820.32693892176
2904,367993.55055259546
2905,90020.37026470916
2906,181886.82359942448
2907,109430.84348161262
2908,130365.61423992472
2909,144767.92581794882
2910,78134.11973448168
2911,84039.01952876938
2912,144536.92117428826
2913,79823.64240056126
2914,75992.51472724536
2915,84828.41489998031
2916,80045.25613409992
2917,165570.08169713904
2918,114881.68715720391
2919,223256.57357175258
